,sqrR0-15,sqrR176-191,sqrR192-207,sqrR208-223,sqrR224-239,sqrR240-255,sqrG0-15,sqrG96-111,sqrG112-127,sqrG128-143,sqrG144-159,sqrG160-175,sqrG176-191,sqrG192-207,sqrG208-223,sqrG224-239,sqrG240-255,sqrB48-63,sqrB64-79,sqrB80-95,sqrB96-111,sqrB112-127,sqrB128-143,sqrB144-159,sqrB160-175,sqrB176-191,sqrB192-207,sqrB208-223,sqrB224-239,sqrB240-255,R16-31,R32-47,R48-63,R64-79,R80-95,R96-111,R112-127,R128-143,R144-159,R160-175,G16-31,G32-47,G48-63,G64-79,G80-95,B0-15,B16-31,B32-47,Exposure,Contrast,Highlights,Shadows,Temperature
CAR_1087,0.153928754175002,0.20257215219849278,0.18988771000179036,0.19805269699600533,0.217424329942762,0.2032839451331732,0.2946158368286709,0.24101893355333207,0.21110912881037067,0.19337074214665392,0.16451855745632013,0.17426453594688876,0.19332077140721257,0.21339670678511927,0.15551903875638917,0.05107942990473552,0.02320304465104191,0.3317255518365782,0.30991185809178856,0.22745596113796915,0.20277858842770355,0.17089604220461654,0.1768091774449813,0.19236428212165463,0.21314987090874582,0.14276793072039498,0.03478884481301312,0.01059226262372202,0.004077463872311389,0.0065466022995701355,0.06757479202996415,0.08888644947248048,0.106180878053378,0.10461745558787966,0.08355020161152693,0.0915184868003961,0.07091383499234448,0.05683356385451379,0.05364409724477826,0.047670787347459095,0.18258609751387256,0.12444174493780112,0.08456508569728564,0.1013175546154627,0.11256237119202388,0.3174148934225822,0.131531867745657,0.08744221464168069,0.8,41,-40,13,4549
CAR_1088,0.04849388995782263,0.2864454526319105,0.3117817158708939,0.2986075544908241,0.270625394176187,0.22501465590102526,0.10592977239513279,0.2912617538717139,0.27487023703501295,0.31737783575293427,0.3037449604374642,0.2696006320596311,0.2720409388447823,0.19524365993387638,0.0650141480588262,0.026724332054548217,0.028313248946298483,0.350210124771119,0.31755376109641503,0.31728979312542127,0.3309176458298857,0.28876140019202795,0.2683114057297797,0.269777767054292,0.1575249895790999,0.0440676773976109,0.01950338351589119,0.011623152326288402,0.009711030804132012,0.011638535481937815,0.024160902536114682,0.06494159860951798,0.038410403599609705,0.030793432909968582,0.039341415924877325,0.06281515908163532,0.08722109818220415,0.0873577648349243,0.09315881694518954,0.07715274338555422,0.08798373388819902,0.07358385821769288,0.08996646010412761,0.1097954288761966,0.08351912474326488,0.061062743013402525,0.11838459080600347,0.1312303202772684,0.55,24,-40,13,4549
CAR_1090,0.1106592504664157,0.28273803803710357,0.2594997210909095,0.2211019862669595,0.18759613518603313,0.17503790668526464,0.17154007011311767,0.26710511055440783,0.2463940993886478,0.2386264746220565,0.26641809942282196,0.23136831166996583,0.19150006144106885,0.16441001949128348,0.07111256191979919,0.03749815066511745,0.04527509949990733,0.28509236048794995,0.27859382579927416,0.2509711308303654,0.24720894464021387,0.28112013631614097,0.23891398900349403,0.1959843184526687,0.14447425453386858,0.051784014431618286,0.019343955534627165,0.005674983240501753,0.00359300708663687,0.004799924225794329,0.04095909216127425,0.0939677238784196,0.09646298444956453,0.06518828673473005,0.07226101310260223,0.0823101547424347,0.06756548823769437,0.06315491265555775,0.06655087941206199,0.0773364244678506,0.14301417875921102,0.14625707335946614,0.12641313043652513,0.09024989545620404,0.07891616985884001,0.2366247526237245,0.1825903640458306,0.0992789230678776,0.95,24,-40,13,4549
CAR_1092,0.18023539131419938,0.17512154765819182,0.14841153929644837,0.11834069270993029,0.1002441714301574,0.13609800435924999,0.295203813565161,0.20153577489896543,0.1754135062336074,0.1489481563886294,0.13753139621399296,0.13286276558627386,0.11856296560575752,0.09666511989487192,0.08904202701310573,0.06834108368635172,0.04084647112898705,0.3104772959346511,0.2155571855913037,0.1665104842948907,0.15773174677219928,0.1417947207377212,0.13177561456961115,0.13555610526646167,0.10708385265064531,0.08624397997261905,0.05583198748544897,0.03304310543939652,0.010486487518071502,0.007977477120383531,0.1117769989995946,0.13969511968200188,0.10896651053178276,0.1046278328946421,0.11090984702363428,0.09036132075534024,0.06672792672531395,0.05598080798316025,0.04487948451045207,0.038319732913998386,0.21631457409881485,0.2045557367623552,0.15394764860688648,0.1051487076316861,0.06507977919293291,0.30654137523042024,0.2565468694225417,0.1623120055915241,0.55,24,-40,13,4549
CAR_1093,0.19767924429632927,0.19506382394529848,0.16764922003621174,0.13414387886972973,0.10025762542049739,0.1408226036437467,0.5058424764834814,0.21305041048766138,0.20876715496406933,0.1955375994408503,0.16882169230225874,0.16263606223980553,0.10177931759472887,0.09043978468425759,0.097022824005931,0.07346576058909655,0.06271692078819696,0.2777938023484269,0.2430956322449529,0.20906327850336281,0.1869465365046331,0.1888910351140834,0.16729641898892816,0.10911823703835745,0.0942048386696789,0.096860265814325,0.07352306399219218,0.05252422884810491,0.027059045364228592,0.003887387417690627,0.11873232692358933,0.20104363775855452,0.12885944975720956,0.07420946943280339,0.06563459350355272,0.05903140585916504,0.05247451696802512,0.047881746708274255,0.05061439161236152,0.04840804406980685,0.2125102038928829,0.10219830444166346,0.08821748478747386,0.07147478760378133,0.050279757876788726,0.43175318789762696,0.15749765093008194,0.0930849096012714,0.55,24,-40,13,4549
CAR_1094,0.18597687566771715,0.2236311948530605,0.17779431333732082,0.13811627275798688,0.12552433060181467,0.1469364855793391,0.32627848858053354,0.20843238232984493,0.2059735421554582,0.21374797954973443,0.20468524642794966,0.15839845522774498,0.126009773291881,0.1256104813260533,0.09958891837762965,0.06238445598116032,0.057034082291562434,0.24646469340153018,0.2160699815513977,0.20081422187905898,0.2144203017480013,0.2081335096724169,0.16918017998396445,0.13259897549791322,0.12987790748746228,0.10196157158993711,0.06381248430182006,0.03903991956266298,0.024106050126136782,0.015493687623276312,0.13681256811311826,0.17428205002291267,0.08171231727407034,0.06970324095676897,0.07733510321924425,0.06361225735544604,0.0617973847645502,0.05480274969451631,0.05258784156203295,0.05472256641971796,0.27232095374771065,0.14271557657417416,0.09871119905733317,0.0764541882369677,0.05607783717768966,0.3636536950148629,0.21807926676868167,0.1013278218181746,0.55,24,-40,13,4549
CAR_1096,0.24236197585248806,0.244745080326159,0.19080432299050695,0.1530315771515162,0.1430309602242911,0.16482270143241198,0.43214270206445893,0.27792669701755846,0.2426309401395198,0.23473718188996318,0.21451014479364228,0.17913725419094442,0.151922427449843,0.1378441650491499,0.13134355775228057,0.08997688998519561,0.0610957647389497,0.2997195862407765,0.3026748217432924,0.2469255707371495,0.20220752302175624,0.21331007250425085,0.20251853945345924,0.18395191049659096,0.16009258420725606,0.13736106870974218,0.11992708933570873,0.09050580612986858,0.028774684359421467,0.018821058858818254,0.12361772622363584,0.10142523637688088,0.08601735812377413,0.06015556821507461,0.05906776772185252,0.06924190498504898,0.06886697316698226,0.060845094831517677,0.06748588300916132,0.0771876738955848,0.12500327559550325,0.10334256078679474,0.08469919243083099,0.07755726566720082,0.0821699647600976,0.2791195210297636,0.13600154167691553,0.11296796698816315,-0.6,24,-40,13,4549
CAR_1097,0.26386963937494873,0.17349152558386213,0.16473742394665605,0.14140282156362466,0.12052259984853093,0.14557784935909687,0.5513647785518616,0.23123330020208466,0.1901593146735015,0.16801553403533653,0.1501979080917762,0.135435027477954,0.13672656599677563,0.12078313825655318,0.11698477684139374,0.07701961359530751,0.06389288188430647,0.29270337346668546,0.24616581495394368,0.21914749639524544,0.1756441849260388,0.15548009509307936,0.13390974919480178,0.11961855797750161,0.12325791954381836,0.11621210235572983,0.11456430888117478,0.08161658857758136,0.03771918629734545,0.02259297187747331,0.1956845983591413,0.13388536935174478,0.07663258432483866,0.06392115426920747,0.07766321328982315,0.07121871310826157,0.06077036170722056,0.05403229660093382,0.04544561201226383,0.038167816850279854,0.1092436149009537,0.12349449226508034,0.10317107372809453,0.0797015420512693,0.06464299642448107,0.3798822338085938,0.14984324486326067,0.1382934675927445,-0.25,24,-40,13,4549
CAR_1098,0.1926894012176901,0.19881030512369283,0.15739081902228197,0.14387619592543688,0.1326368549751804,0.14504337604570208,0.3462717275224084,0.2314023942189208,0.20229795954824314,0.20634825799354914,0.16051936745126216,0.13525971988059043,0.13971247757476837,0.11312106492875204,0.0782891416919152,0.06347946985692339,0.02476670477681059,0.2980991108469724,0.25116387075112556,0.23742749418002185,0.18772301387573812,0.1325389688649894,0.1419785357827966,0.13124984536270223,0.09646230293909624,0.07498308702838165,0.05080249990349412,0.01232988920343833,0.002864044651270727,0.004561761233354744,0.10205214131458512,0.10965595457018792,0.07436135797050929,0.07642589149598153,0.10071982725114888,0.10019856714992803,0.08392827139503374,0.0719001470769907,0.06666860816809099,0.05333214494361462,0.1730768510858131,0.1425483285214193,0.14118130415605354,0.1197030592850856,0.07938537827017288,0.3933882847968988,0.1807708120327872,0.10964241177197273,0.55,24,-40,13,4549
CAR_1100,0.1657635872265824,0.21792932229040332,0.1801053775118393,0.13258049884069534,0.1002243990248867,0.14957857012266068,0.24686954822572058,0.3389984463798931,0.24755054438981064,0.20994625872915076,0.20974280884736338,0.14852546739824296,0.11656496195527144,0.07619264165405525,0.05393748048562438,0.04527661940549086,0.07843351381418949,0.39755328145914376,0.3338154972610255,0.2391259446276412,0.2066290654002792,0.21470959018794739,0.14519350747444643,0.10144829182975412,0.06989622220180736,0.050527320784381984,0.04459823031027999,0.045280874869712114,0.03402927894379886,0.035579014445898796,0.0635057867385837,0.03766249431037319,0.026245942940998104,0.044975577820551976,0.10921361154718433,0.1255503000445481,0.11160928300462504,0.12888240645174506,0.11658075614617325,0.07836887014966884,0.0770275550801018,0.1002569773487341,0.15748529175040998,0.13946800255177147,0.14798333971569813,0.19847788306905792,0.1915224725670253,0.14926662995063594,0.55,24,-40,13,4549
CAR_1101,0.12221900925482368,0.22267362313322153,0.22291077767073528,0.2163223290409393,0.2072165061276797,0.17728321650343445,0.1761472237463497,0.24333991907023336,0.2092521303949611,0.2189833320261967,0.19601563631759364,0.18898522238736987,0.19523823201771334,0.1859278046359667,0.11504383912209751,0.05979679395225899,0.04045985043552318,0.38607885429582467,0.28655483605108506,0.21792117533256122,0.20478823197787369,0.19813252679937784,0.1903648243741069,0.2043870894731271,0.17594043915522586,0.09863464860187789,0.060251249978788404,0.028882578465906913,0.012615680918637398,0.014378730155420245,0.05175143614218308,0.025649646929341158,0.014268081122021931,0.02310618831007679,0.057201779325498185,0.1321518636541905,0.18090373514778932,0.1468359729311394,0.08324570885978667,0.049511974806431575,0.050291979426397536,0.04614934205122525,0.15275965342768222,0.2588733129582117,0.14467099698557132,0.1175495341607726,0.20713506177607965,0.1919334909876532,0.4,40,-40,13,4549
CAR_1110,0.05409036336277087,0.3015520089204873,0.3747286467317185,0.41403048680502824,0.26414885180050457,0.14254082155104444,0.06847206111728098,0.22162263233022692,0.2597419856780766,0.3800887654853362,0.4359985387794234,0.32659284447241793,0.10323074002740441,0.04659817063481617,0.03812096943832861,0.03243438223224356,0.05050607009719235,0.2297006399819891,0.26187607489203624,0.34858368067166967,0.4437438112659784,0.393176017410113,0.18032845169740008,0.04872690500778726,0.03703057346721971,0.02897962465968618,0.023556249460763474,0.023116281777870454,0.02053462898414829,0.02853790699677418,0.011787216655483766,0.03351181933951223,0.04311933363266954,0.029173692222624226,0.021363709132404304,0.031821034013563496,0.08286612514558507,0.11153160459697624,0.08332165312863962,0.05570912623847789,0.02456743421668345,0.058340668098166126,0.1101487527743468,0.18324429952793989,0.043318814646216966,0.1197390357835962,0.16617572188069168,0.0803081603176634,0.55,24,-40,13,4549
CAR_1113,0.10503352083459967,0.24021809804491928,0.24252489974305144,0.2260822648667389,0.1845174918997821,0.16695894766903385,0.16597301740376091,0.3268411722917621,0.24425231141029863,0.21533481420817713,0.2292976432570672,0.2135451225100074,0.17751572976404964,0.1529088556109481,0.05782254858099478,0.031090689693444,0.048474587098627286,0.3380537711939529,0.28481840963136473,0.2315549606436099,0.22470966434336836,0.23316734958939792,0.2047201409383716,0.18110526171382385,0.12362952289147759,0.04232875162666567,0.018352337468855437,0.014411237466362666,0.011753852874794133,0.018052159526097407,0.026392381328202773,0.028698400562499574,0.03116109786070032,0.04324807279375155,0.08336891529232955,0.13937647855976856,0.1251733313015466,0.09580926917555628,0.09434887657534123,0.09183288891668404,0.05460337878501942,0.07449953855392423,0.1539100205476179,0.17439416347236467,0.14246068569719755,0.16365629347045546,0.1846311976744263,0.20503752456146107,0.3,24,-40,13,4549
CAR_1115,0.1106272820263717,0.1757507968730876,0.13897486149567106,0.12367560268542951,0.1241870041017847,0.13845257381949855,0.2133395566216959,0.2535591300771985,0.1916478399041276,0.1425945924552645,0.12237824778573031,0.1192459970555665,0.11929319323810077,0.11726561807632394,0.078862077668405,0.05060189989624039,0.04286316879520268,0.4842982030517487,0.3027302461379318,0.20681341880345222,0.1513292485598858,0.12110393187965673,0.11962431071169662,0.12717101991412405,0.11461187185638176,0.07352998980869904,0.03381302205810319,0.020441254163106316,0.015260982697166867,0.017307168152716584,0.042872067461192175,0.0559643199015934,0.04673506807403132,0.045614181313625005,0.07122209880781538,0.129644959579702,0.2046088619667358,0.1632067936841674,0.08475372146185588,0.043049995606848385,0.08432566443940852,0.09441810449711184,0.16887233523424305,0.24517204748831745,0.172548571851371,0.15874251485138485,0.17135595230204448,0.21225410187135046,0.55,24,-40,13,4549
CAR_1118,0.1362294043405924,0.09139137360354371,0.08411226662537098,0.09497512484675376,0.09951744427533898,0.1283960637000999,0.21508789895132696,0.25247660736810273,0.30332794835454246,0.22680334896369095,0.06866334861982332,0.06849959282637604,0.08449233074229791,0.10004283231302596,0.08577833866867009,0.07059899209901692,0.07451929491403346,0.21657584411485511,0.2522362585562113,0.3213427124448724,0.2275257771677205,0.08217486808633898,0.06937464040085088,0.07918254326189116,0.0904329363847399,0.09321420853911866,0.07184271085294286,0.06610266124229998,0.04457847554594369,0.01357826323990676,0.0638134725077893,0.07952182471479198,0.05899240149926484,0.09925183747144728,0.1675441500727017,0.12703282355891965,0.09173365764114404,0.09082538180231084,0.09534559349276253,0.05654360483744347,0.14156823731562804,0.22753759007337115,0.20325761000660844,0.07642597407401942,0.05330610533566432,0.34881538501514703,0.2621662773754453,0.07705601697716376,0.8,24,-40,13,4549
CAR_1128,0.11661064669455634,0.17994903809925955,0.12788416711021663,0.09317049411608319,0.0705970426099474,0.12615975470183924,0.20837657863354084,0.28806473922095926,0.32026828969016063,0.32644974383157016,0.19444002493996881,0.12164707936166003,0.08597194198118983,0.06941390985421148,0.0727403619200619,0.08031792324587463,0.061272121417010994,0.30924811465440216,0.2980127618813208,0.3186323699114602,0.3307238192642602,0.2319190845577684,0.1307710149159763,0.09317817516184775,0.08082337697664983,0.06434043900860958,0.07684697961650905,0.06301247709943476,0.021424840411514583,0.02060354743285161,0.08467626326230815,0.09531286506374254,0.05208629008585694,0.048765496869851946,0.07991621742378982,0.10872645617561508,0.09993602404143964,0.11694800820671553,0.12845966194973574,0.09325769038256533,0.14343744625546034,0.10692633752749024,0.13341338081313606,0.10173881271278984,0.0986299147420295,0.17515206470418676,0.209293348900578,0.1192023886413138,0.55,24,-40,13,4549
